subject_name,course_name,absolute_course_url
Art & Design Courses,Modern Japanese Architecture: From Meiji Restoration to Today Self-paced,https://www.classcentral.com/course/edx-modern-japanese-architecture-from-meiji-restoration-to-today-self-paced-4073
Art & Design Courses,Introducción a la fotografía Digital,https://www.classcentral.com/course/fotografia-digital-8306
Art & Design Courses,Kreativní práce s informacemi,https://www.classcentral.com/course/independent-kreativni-prace-s-informacemi-8896
Art & Design Courses,Digital Manufacturing for Industrial Design,https://www.classcentral.com/course/edx-digital-manufacturing-for-industrial-design-8472
Art & Design Courses,TCM Presents The Master of Suspense: 50 Years of Hitchcock,https://www.classcentral.com/course/canvas-network-tcm-presents-the-master-of-suspense-50-years-of-hitchcock-8441
Art & Design Courses,Music Copyright: Understanding UK Copyright Law When Working with Music,https://www.classcentral.com/course/futurelearn-music-copyright-understanding-uk-copyright-law-when-working-with-music-8635
Art & Design Courses,Facilitator’s Guide to Human-Centered Design,https://www.classcentral.com/course/acumen-academy-facilitator-s-guide-to-human-centered-design-9100
Art & Design Courses,Discovering Instruments of the Orchestra,https://www.classcentral.com/course/edx-discovering-instruments-of-the-orchestra-8978
Art & Design Courses,Introduction to Performance Psychology,https://www.classcentral.com/course/edx-introduction-to-performance-psychology-8979
Art & Design Courses,"Piano Preludes: Bach, Chopin, and Debussy",https://www.classcentral.com/course/edx-piano-preludes-bach-chopin-and-debussy-9128
Art & Design Courses,Music Theory 101,https://www.classcentral.com/course/edx-music-theory-101-9200
Art & Design Courses,Sharpen Your Piano Artistry,https://www.classcentral.com/course/edx-sharpen-your-piano-artistry-9165
Art & Design Courses,How to Listen to Great Music for Orchestra,https://www.classcentral.com/course/edx-how-to-listen-to-great-music-for-orchestra-9379
Art & Design Courses,粵劇: 從後台到前台,https://www.classcentral.com/course/cantonese-opera--8703
Art & Design Courses,Behind the Scenes at the 21st Century Museum,https://www.classcentral.com/course/museum-3371
Art & Design Courses,Stereoscopy: An Introduction to Victorian Stereo Photography,https://www.classcentral.com/course/futurelearn-stereoscopy-an-introduction-to-victorian-stereo-photography-6502
Art & Design Courses,Дизайн интерфейсов: дипломный проект,https://www.classcentral.com/course/ux-ui-design-diplom-9251
Art & Design Courses,New Media,https://www.classcentral.com/course/open-education-by-blackboard-new-media-9016
Art & Design Courses,Создание концепции интерфейса,https://www.classcentral.com/course/creating-interface-concept-8877
Art & Design Courses,Прототипирование и тестирование интерфейса,https://www.classcentral.com/course/prototyping-testing-interface-8878
Art & Design Courses,Art & Activity: Interactive Strategies for Engaging with Art,https://www.classcentral.com/course/coursera-art-activity-interactive-strategies-for-engaging-with-art-1796
Art & Design Courses,AutoDesk INVENTOR,https://www.classcentral.com/course/open-education-by-blackboard-autodesk-inventor-9759
Art & Design Courses,Introduction to Human Computer Interaction,https://www.classcentral.com/course/swayam-introduction-to-human-computer-interaction-9906
Art & Design Courses,Made In America: Exploring the Hollywood Western,https://www.classcentral.com/course/canvas-network-made-in-america-exploring-the-hollywood-western-7102
Art & Design Courses,Disegno Tecnico Industriale,https://www.classcentral.com/course/federica-disegno-tecnico-industriale-7531
Art & Design Courses,Cantonese Opera: from Backstage to the Stage,https://www.classcentral.com/course/cantonese-opera-en-8705
Art & Design Courses,Music & Society,https://www.classcentral.com/course/music-society-7344
Art & Design Courses,Laboratorio di restauro,https://www.classcentral.com/course/federica-laboratorio-di-restauro-7555
Art & Design Courses,TCM Presents: MAD ABOUT MUSICALS!,https://www.classcentral.com/course/canvas-network-tcm-presents-mad-about-musicals-10808
Art & Design Courses,Basics of ICT & Media Design,https://www.classcentral.com/course/canvas-network-basics-of-ict-media-design-11197
Art & Design Courses,UX Research Surveys,https://www.classcentral.com/course/edx-ux-research-surveys-6250
Art & Design Courses,Comment faire un laboratoire d’innovation publique ?,https://www.classcentral.com/course/france-universite-numerique-comment-faire-un-laboratoire-d-innovation-publique-10119
Art & Design Courses,Дизайнер интерфейсов. Введение в специальность,https://www.classcentral.com/course/ux-ui-design-8488
Art & Design Courses,Survey of Music Technology,https://www.classcentral.com/course/musictech-605
Art & Design Courses,L'écoute en jeu(x) : une introduction à la musicologie,https://www.classcentral.com/course/france-universite-numerique-l-ecoute-en-jeu-x-une-introduction-a-la-musicologie-11956
Art & Design Courses,Songwriting: Creative Lyric Writing Approaches,https://www.classcentral.com/course/canvas-network-songwriting-creative-lyric-writing-approaches-12181
Art & Design Courses,Hispanic Film and Culture,https://www.classcentral.com/course/hispanic-culture-film-8641
Art & Design Courses,World Music,https://www.classcentral.com/course/open2study-world-music-1477
Art & Design Courses,The Art of Photography,https://www.classcentral.com/course/open2study-the-art-of-photography-1560
Art & Design Courses,Latin American Music: Translating Cultural Sensibilities,https://www.classcentral.com/course/open2study-latin-american-music-translating-cultural-sensibilities-8799
Art & Design Courses,Percepção Musical,https://www.classcentral.com/course/percepcao-musical-11574
Art & Design Courses,Basic 3D Modeling using Blender,https://www.classcentral.com/course/edx-basic-3d-modeling-using-blender-10315
Art & Design Courses,La sculpture grecque d'Alexandre à Cléopâtre (Partie I),https://www.classcentral.com/course/france-universite-numerique-la-sculpture-grecque-d-alexandre-a-cleopatre-partie-i-10975
Art & Design Courses,MOOC Creative Box 2019 (Francais),https://www.classcentral.com/course/canvas-network-mooc-creative-box-2019-francais-3861
Art & Design Courses,MOOC Creative Box 2019 (Jan2019),https://www.classcentral.com/course/canvas-network-mooc-creative-box-2019-jan2019-6279
Art & Design Courses,Concevoir pour innover : introduction à la théorie C-K,https://www.classcentral.com/course/france-universite-numerique-concevoir-pour-innover-introduction-a-la-theorie-c-k-10843
Art & Design Courses,Organizing for Innovation,https://www.classcentral.com/course/organizing-for-innovation-9624
Art & Design Courses,Idea management,https://www.classcentral.com/course/independent-idea-management-12573
Art & Design Courses,Multimodal Interaction,https://www.classcentral.com/course/swayam-multimodal-interaction-12944
Art & Design Courses,User Interface Design,https://www.classcentral.com/course/swayam-user-interface-design-12889
Art & Design Courses,Biomimicry: A Sustainable Design Methodology,https://www.classcentral.com/course/canvas-network-biomimicry-a-sustainable-design-methodology-3259
Art & Design Courses,Anima Podi : À la recherche du rebond parfait,https://www.classcentral.com/course/france-universite-numerique-anima-podi-a-la-recherche-du-rebond-parfait-11637
Art & Design Courses,3D Modeling from Architectural Drawings,https://www.classcentral.com/course/edx-3d-modeling-from-architectural-drawings-11590
Art & Design Courses,Realistic Architectural 3D Modeling,https://www.classcentral.com/course/edx-realistic-architectural-3d-modeling-11593
Art & Design Courses,Defining the String Quartet II: Beethoven,https://www.classcentral.com/course/stanford-openedx-defining-the-string-quartet-ii-beethoven-13490
Art & Design Courses,Introduction aux technologies des médias interactifs numériques,https://www.classcentral.com/course/france-universite-numerique-introduction-aux-technologies-des-medias-interactifs-numeriques-14459
Art & Design Courses,Mettre en scène est un métier,https://www.classcentral.com/course/france-universite-numerique-mettre-en-scene-est-un-metier-12306
Art & Design Courses,भारतीय वास्तुशास्त्र (Indian Vastushastra),https://www.classcentral.com/course/swayam-----------indian-vastushastra-14364
Art & Design Courses,Film Studies,https://www.classcentral.com/course/swayam-film-studies-14052
Art & Design Courses,การผลิตหนังสั้น (Short Film Production),https://www.classcentral.com/course/thaimooc-----short-film-production-15076
Art & Design Courses,การถ่ายภาพด้วยเทคนิคสร้างสรรค์ (Creative Photography),https://www.classcentral.com/course/thaimooc------creative-photography-15107
Art & Design Courses,Making and Understanding Web Comics,https://www.classcentral.com/course/understanding-digital-comics-13797
Art & Design Courses,Dimensiones Básicas de la Creatividad: CREAR PARA CRECER,https://www.classcentral.com/course/miriadax-dimensiones-basicas-de-la-creatividad-crear-para-crecer-14552
Art & Design Courses,การออกแบบเพื่อคนทั้งมวล (UNIVERSAL DESIGN),https://www.classcentral.com/course/thaimooc----universal-design-15119
Art & Design Courses,Folk and Minor Art in India,https://www.classcentral.com/course/swayam-folk-and-minor-art-in-india-6705
Art & Design Courses,Certificate Course in Hindustani Raga Sangeet–Level 2,https://www.classcentral.com/course/swayam-certificate-course-in-hindustani-raga-sangeet-level-2-13938
Art & Design Courses,Fundamentals of Percussion -Tabla,https://www.classcentral.com/course/swayam-fundamentals-of-percussion-tabla-14078
Art & Design Courses,Aesthetic Of Taal (तालों का सौन्दर्यशास्त्र),https://www.classcentral.com/course/swayam-aesthetic-of-taal-----------13889
Art & Design Courses,ศิลปกรรมท้องถิ่นชายแดนใต้ (Southen Folk Art ),https://www.classcentral.com/course/thaimooc-----southen-folk-art-15258
Art & Design Courses,การเตรียมการวางแผนก่อนการผลิตสำหรับงานโทรทัศน์ (Pre-Production Planning For Television),https://www.classcentral.com/course/thaimooc-------pre-production-planning-for-television-15279
Art & Design Courses,Vernacular architecture,https://www.classcentral.com/course/swayam-vernacular-architecture-14350
Art & Design Courses,Visual Perception and Art: A Survey Across the Cultures,https://www.classcentral.com/course/swayam-visual-perception-and-art-a-survey-across-the-cultures-14352
Art & Design Courses,Human Computer Interactions,https://www.classcentral.com/course/swayam-human-computer-interactions-14111
Art & Design Courses,พื้นฐานนักออกแบบแฟชั่นสำหรับชุมชน (Basic Fashion Designer Community),https://www.classcentral.com/course/thaimooc-------basic-fashion-designer-community-15254
Art & Design Courses,Mario Botta: To Be an Architect,https://www.classcentral.com/course/mario-botta-architect-10554
Art & Design Courses,การแสดงและกำกับการแสดง (Acting and directing),https://www.classcentral.com/course/thaimooc---acting-and-directing-15285
Art & Design Courses,การสร้างสรรค์สื่อดิจิทัลบนเครือข่ายสังคมออนไลน์ (Digital media creation on social networks),https://www.classcentral.com/course/thaimooc-----------digital-media-creation-on-social-networks-15288
Art & Design Courses,La sculpture grecque d'Alexandre à Cléopâtre (Partie II),https://www.classcentral.com/course/france-universite-numerique-la-sculpture-grecque-d-alexandre-a-cleopatre-partie-ii-9939
Art & Design Courses,Physical Theatre: Meyerhold and Biomechanics,https://www.classcentral.com/course/physical-theatre-1571
Art & Design Courses,MOOC Pop Art,https://www.classcentral.com/course/france-universite-numerique-mooc-pop-art-14507
Art & Design Courses,Inside Opera: Why Does It Matter?,https://www.classcentral.com/course/inside-opera-8797
Art & Design Courses,"Music Psychology: Why Does ""Bohemian Rhapsody"" Feel so Good?",https://www.classcentral.com/course/music-psychology-11847
Art & Design Courses,Réaliser des vidéos pro avec son smartphone,https://www.classcentral.com/course/france-universite-numerique-realiser-des-videos-pro-avec-son-smartphone-4458
Art & Design Courses,Bioprinting: 3D Printing Body Parts,https://www.classcentral.com/course/bioprinting-4089
Art & Design Courses,Arts and Technology Teach-Out,https://www.classcentral.com/course/arts-and-technology-17259
Art & Design Courses,Introduction to Film studies,https://www.classcentral.com/course/swayam-introduction-to-film-studies-14148
Art & Design Courses,Basics of Photography,https://www.classcentral.com/course/swayam-basics-of-photography-13910
Art & Design Courses,Hindustani Raga Sangeet - Level 3,https://www.classcentral.com/course/swayam-hindustani-raga-sangeet-level-3-17633
Art & Design Courses,Introduction to History of Architecture in India,https://www.classcentral.com/course/swayam-introduction-to-history-of-architecture-in-india-12888
Art & Design Courses,De la créativité à l'innovation,https://www.classcentral.com/course/france-universite-numerique-de-la-creativite-a-l-innovation-10991
Art & Design Courses,Introduction to Indian Art - An appreciation,https://www.classcentral.com/course/swayam-introduction-to-indian-art-an-appreciation-6708
Art & Design Courses,Introduction to Modern Indian Drama,https://www.classcentral.com/course/swayam-introduction-to-modern-indian-drama-12973
Art & Design Courses,Architectural Conservation and Historic Preservation,https://www.classcentral.com/course/swayam-architectural-conservation-and-historic-preservation-9903
Art & Design Courses,Introduction à la culture vidéoludique,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-culture-videoludique-13233
Art & Design Courses,Cante Flamenco Tech,https://www.classcentral.com/course/miriadax-cante-flamenco-tech-14725
Art & Design Courses,Velázquez en el Museo del Prado,https://www.classcentral.com/course/miriadax-velazquez-en-el-museo-del-prado-20497
Art & Design Courses,El Bosco en el Museo del Prado,https://www.classcentral.com/course/miriadax-el-bosco-en-el-museo-del-prado-20496
Art & Design Courses,Antiquities Trafficking and Art Crime,https://www.classcentral.com/course/art-crime-4821
Art & Design Courses,Anima Podi 2: À la recherche du pas perdu,https://www.classcentral.com/course/france-universite-numerique-anima-podi-2-a-la-recherche-du-pas-perdu-18019
Art & Design Courses,Short Film in Language Teaching,https://www.classcentral.com/course/short-film-language-teaching-8612
Art & Design Courses,La fabrique de la décoration,https://www.classcentral.com/course/france-universite-numerique-la-fabrique-de-la-decoration-12308
Art & Design Courses,Mode et Style,https://www.classcentral.com/course/france-universite-numerique-mode-et-style-13345
Art & Design Courses,Música para el siglo XXI. Aportaciones del software libre a la educación musical,https://www.classcentral.com/course/miriadax-musica-para-el-siglo-xxi-aportaciones-del-software-libre-a-la-educacion-musical-14541
Art & Design Courses,"Data science, visualization and interactive narratives for CCIs",https://www.classcentral.com/course/polimi-open-knowledge-data-science-visualization-and-interactive-narratives-for-ccis-19414
Art & Design Courses,Philosophy of Technology and Design: Shaping the Relations Between Humans and Technologies,https://www.classcentral.com/course/philosophy-of-technology-8272
Art & Design Courses,Introducción a la ilustración análoga,https://www.classcentral.com/course/miriadax-introduccion-a-la-ilustracion-analoga-20546
Art & Design Courses,Tourner et monter un reportage pro avec son smartphone,https://www.classcentral.com/course/france-universite-numerique-tourner-et-monter-un-reportage-pro-avec-son-smartphone-13165
Art & Design Courses,Film Distribution: Connecting Films with Audiences,https://www.classcentral.com/course/film-distribution-10566
Art & Design Courses,Estética y Teoría del Arte en el siglo XVIII,https://www.classcentral.com/course/miriadax-estetica-y-teoria-del-arte-en-el-siglo-xviii-20554
Art & Design Courses,Los Sitios Reales como recurso profesional,https://www.classcentral.com/course/independent-los-sitios-reales-como-recurso-profesional-12342
Art & Design Courses,Foundation Course in Kathak,https://www.classcentral.com/course/swayam-foundation-course-in-kathak-20238
Art & Design Courses,Digital Photography,https://www.classcentral.com/course/swayam-digital-photography-19843
Art & Design Courses,Introduction to Production Design for Film and Screen,https://www.classcentral.com/course/production-design-19782
Art & Design Courses,"The Essential Financial Management Toolbox for Film, Screen and Broadcast",https://www.classcentral.com/course/financial-management-for-screen-19783
Art & Design Courses,Indian Vocal Music,https://www.classcentral.com/course/swayam-indian-vocal-music-19895
Art & Design Courses,TaloonkaSoundaryaShastra,https://www.classcentral.com/course/swayam-taloonkasoundaryashastra-20008
Art & Design Courses,¿Cómo ver una obra de arte?,https://www.classcentral.com/course/miriadax-como-ver-una-obra-de-arte-20431
Art & Design Courses,Visual Communication Design for Digital Media,https://www.classcentral.com/course/swayam-visual-communication-design-for-digital-media-10103
Art & Design Courses,Ergonomics Workplace Analysis,https://www.classcentral.com/course/swayam-ergonomics-workplace-analysis-14044
Art & Design Courses,Film Appreciation,https://www.classcentral.com/course/swayam-film-appreciation-19865
Art & Design Courses,Creative Problem Solving: Design Thinking in Health and Social Care,https://www.classcentral.com/course/design-thinking-in-health-and-social-care-13769
Art & Design Courses,Modern Indian Art From the Colonial Period to the Present,https://www.classcentral.com/course/swayam-modern-indian-art-from-the-colonial-period-to-the-present-19951
